Dataset,DatasetSize,Epoch,Epsilon,BatchSize,SampleRate,Steps,Sigma,Sigma_over_q,CumulativeNoise,TotalNoiseVariance,CumulativeEffectiveNoise
cifar100,5000,10,8,192,0.0384,260.4166666666667,0.78369140625,20.408630371093754,12.646765687383839,159.9406823515892,329.3428564422875
cifar100,5000,10,8,1,0.0002,50000.0,0.4149627685546875,2074.8138427734375,92.78849586197934,8609.704964328557,463942.4793098967
cifar100,5000,10,8,2,0.0004,25000.0,0.436859130859375,1092.1478271484375,69.07349350785881,4771.147505380213,172683.73376964702
cifar100,5000,10,8,4,0.0008,12500.0,0.46295166015625,578.6895751953125,51.75956912028779,2679.05299551785,64699.46140035974
cifar100,5000,10,8,8,0.0016,6250.0,0.49346923828125,308.41827392578125,39.012168704927596,1521.9493070617318,24382.605440579748
cifar100,5000,10,8,16,0.0032,3125.0,0.53131103515625,166.03469848632812,29.70118979512889,882.1606752462685,9281.621810977778
cifar100,5000,10,8,32,0.0064,1562.5,0.57830810546875,90.36064147949219,22.85963503272659,522.5629138294607,3571.8179738635295
cifar100,5000,10,8,64,0.0128,781.25,0.63934326171875,49.948692321777344,17.87018742699455,319.3435986759141,1396.1083927339494
cifar100,5000,10,8,128,0.0256,390.625,0.721435546875,28.181076049804688,14.258621957088565,203.3083001151681,556.977420198772
cifar100,5000,10,8,256,0.0512,195.3125,0.83587646484375,16.325712203979492,11.681728726142738,136.46278603118844,228.15876418247535
cifar100,5000,10,8,512,0.1024,97.65625,0.99853515625,9.751319885253906,9.867641929694116,97.37035725265741,96.3636907196691
cifar100,5000,10,8,1024,0.2048,48.828125,1.229248046875,6.002187728881836,8.589631856316712,73.78177542705089,41.941561798421446
cifar100,5000,10,8,2048,0.4096,24.4140625,1.54541015625,3.7729740142822266,7.635962520166719,58.307923609390855,18.642486621500776
cifar100,5000,10,8,4096,0.8192,12.20703125,1.907958984375,2.3290514945983887,6.666134355224936,44.437347241910174,8.137371039092939
cifar100,5000,10,8,5000,1.0,10.0,2.0166015625,2.0166015625,6.377054070554398,40.666818618774414,6.377054070554398
sun397,8534,10,1,192,0.022498242324818375,444.47916666666663,2.138671875,95.05950927734375,45.08892313448577,2033.0109894275663,2004.1086980713621
sun397,8534,10,1,1,0.00011717834544176236,85340.0,0.75439453125,6438.0029296875,220.38135588855351,48567.94202327728,1880734.4911529156
sun397,8534,10,1,2,0.00023435669088352472,42670.0,0.791015625,3375.263671875,163.39786727335206,26698.86302947998,697218.6996553933
sun397,8534,10,1,4,0.00046871338176704945,21335.0,0.83984375,1791.806640625,122.67182269524662,15048.376083374023,261720.33372030867
sun397,8534,10,1,8,0.0009374267635340989,10667.5,0.90087890625,961.0125732421875,93.04600775288104,8657.559558749199,99256.82877038585
sun397,8534,10,1,16,0.0018748535270681978,5333.75,0.99853515625,532.5936889648438,72.92554575923818,5318.135224282742,38896.662969333665
sun397,8534,10,1,32,0.0037497070541363956,2666.875,1.123046875,299.5025634765625,57.996156593936696,3363.5541796684265,15466.850011645492
sun397,8534,10,1,64,0.007499414108272791,1333.4375,1.357421875,181.00372314453125,49.56797486813744,2456.984132528305,6609.579648823202
sun397,8534,10,1,128,0.014998828216545582,666.71875,1.796875,119.801025390625,46.39692527514936,2152.674674987793,3093.3700023290985
sun397,8534,10,1,256,0.029997656433091165,333.359375,2.44140625,81.38656616210938,44.5755169677495,1986.9767129421234,1485.9666476670868
sun397,8534,10,1,512,0.05999531286618233,166.6796875,3.359375,55.99395751953125,43.371038844161355,1881.047010421753,722.9071201095176
sun397,8534,10,1,1024,0.11999062573236466,83.33984375,4.6875,39.0655517578125,42.79249628903952,1831.197738647461,356.63199544010087
sun397,8534,10,1,2048,0.23998125146472932,41.669921875,6.484375,27.020339965820312,41.85809562866735,1752.100169658661,174.42235746828476
sun397,8534,10,1,4096,0.47996250292945863,20.8349609375,8.984375,18.718910217285156,41.00947561032954,1681.7770898342133,85.44308224085749
sun397,8534,10,1,8192,0.9599250058589173,10.41748046875,12.34375,12.859077453613281,39.84083800800868,1587.2923731803894,41.50411518070631
sun397,8534,10,1,8534,1.0,10.0,12.8125,12.8125,40.51668252090736,1641.6015625,40.51668252090736
sun397,8534,10,2,192,0.022498242324818375,444.47916666666663,1.3134765625,58.38129679361979,27.691598911362266,766.8246502677599,1230.8338807789873
sun397,8534,10,2,1,0.00011717834544176236,85340.0,0.58837890625,5021.2255859375,171.88319342764206,29543.832182884216,1466851.1727114974
sun397,8534,10,2,2,0.00023435669088352472,42670.0,0.61767578125,2635.62255859375,127.59154450666072,16279.602229595184,544433.1204099213
sun397,8534,10,2,4,0.00046871338176704945,21335.0,0.6536865234375,1394.6401977539062,95.48075734491943,9116.575023159385,203708.1957953856
sun397,8534,10,2,8,0.0009374267635340989,10667.5,0.6982421875,744.849853515625,72.11695993854737,5200.855910778046,76930.7670144454
sun397,8534,10,2,16,0.0018748535270681978,5333.75,0.7568359375,403.6773681640625,55.27364104000938,3055.175393819809,29481.578289715002
sun397,8534,10,2,32,0.0037497070541363956,2666.875,0.83740234375,223.32473754882812,43.244960242870185,1870.126586407423,11532.890334770442
sun397,8534,10,2,64,0.007499414108272791,1333.4375,0.95458984375,127.28858947753906,34.85805426878011,1215.083947405219,4648.103673902648
sun397,8534,10,2,128,0.014998828216545582,666.71875,1.1474609375,76.50337219238281,29.62847130342418,877.8463117778301,1975.385735182984
sun397,8534,10,2,256,0.029997656433091165,333.359375,1.46484375,48.831939697265625,26.7453101806497,715.3116166591644,891.5799886002521
sun397,8534,10,2,512,0.05999531286618233,166.6796875,1.9384765625,32.31046676635742,25.026602356296596,626.3308255001903,417.14262599342806
sun397,8534,10,2,1024,0.11999062573236466,83.33984375,2.626953125,21.892986297607422,23.98162812864923,575.11848770082,199.8625141112232
sun397,8534,10,2,2048,0.23998125146472932,41.669921875,3.59375,14.975128173828125,23.19846263757468,538.1686687469482,96.66781257278433
sun397,8534,10,2,4096,0.47996250292945863,20.8349609375,4.8828125,10.173320770263672,22.28775848387475,496.74417823553085,46.43645773959646
sun397,8534,10,2,8192,0.9599250058589173,10.41748046875,6.5625,6.8364715576171875,21.18120501691601,448.64344596862793,22.065478956831203
sun397,8534,10,2,8534,1.0,10.0,6.796875,6.796875,21.493605971456955,461.97509765625,21.493605971456955
sun397,8534,10,4,192,0.022498242324818375,444.47916666666663,0.926513671875,41.181602478027344,19.533386220933046,381.5531772561371,868.2183229658469
sun397,8534,10,4,1,0.00011717834544176236,85340.0,0.47698974609375,4070.6304931640625,139.34306604118493,19416.490053758025,1189153.7255954721
sun397,8534,10,4,2,0.00023435669088352472,42670.0,0.50140380859375,2139.4900512695312,103.57357096069346,10727.484601549804,441948.427289279
sun397,8534,10,4,4,0.00046871338176704945,21335.0,0.5303955078125,1131.5988159179688,77.47224848994863,6001.949286088347,165287.0421533054
sun397,8534,10,4,8,0.0009374267635340989,10667.5,0.565185546875,602.9116821289062,58.37439239781019,3407.5696878135204,62270.88309036402
sun397,8534,10,4,16,0.0018748535270681978,5333.75,0.6085205078125,324.5696258544922,44.44179041684625,1975.0727354548872,23704.13996358537
sun397,8534,10,4,32,0.0037497070541363956,2666.875,0.6646728515625,177.25994110107422,34.32489920152014,1178.198705194518,9154.021555805402
sun397,8534,10,4,64,0.007499414108272791,1333.4375,0.7391357421875,98.55913162231445,26.99047552397232,728.4857690101489,3599.011220649684
sun397,8534,10,4,128,0.014998828216545582,666.71875,0.843505859375,56.23811721801758,21.78007837304905,474.371813936159,1452.1186627781296
sun397,8534,10,4,256,0.029997656433091165,333.359375,0.999755859375,33.32779884338379,18.25367419829342,333.1966217374429,608.503342219672
sun397,8534,10,4,512,0.05999531286618233,166.6796875,1.234130859375,20.570454597473145,15.933183238171194,253.86632810113952,265.5738003018613
sun397,8534,10,4,1024,0.11999062573236466,83.33984375,1.5869140625,13.225317001342773,14.487043014518587,209.87441530451179,120.7347901229508
sun397,8534,10,4,2048,0.23998125146472932,41.669921875,2.0849609375,8.688015937805176,13.458890687832048,181.1417385470122,56.083092348612645
sun397,8534,10,4,4096,0.47996250292945863,20.8349609375,2.7392578125,5.70723295211792,12.503432509453734,156.3358245184645,26.050852791913616
sun397,8534,10,4,8192,0.9599250058589173,10.41748046875,3.544921875,3.692915439605713,11.441633067173381,130.91096724383533,11.919298900788286
sun397,8534,10,4,8534,1.0,10.0,3.662109375,3.662109375,11.580606665655687,134.1104507446289,11.580606665655687
sun397,8534,10,8,192,0.022498242324818375,444.47916666666663,0.70404052734375,31.29313468933105,14.843057316104263,220.3163504891563,659.7429746647592
sun397,8534,10,8,1,0.00011717834544176236,85340.0,0.400238037109375,3415.6314086914062,116.92158100640694,13670.656105037779,997808.7723086769
sun397,8534,10,8,2,0.00023435669088352472,42670.0,0.41961669921875,1790.5044555664062,86.67903838767712,7513.255695812404,369859.45680021826
sun397,8534,10,8,4,0.00046871338176704945,21335.0,0.442352294921875,943.7586212158203,64.6122118447529,4174.737919471227,137850.15397078032
sun397,8534,10,8,8,0.0009374267635340989,10667.5,0.469512939453125,500.8529281616211,48.492982021615,2351.5693053486757,51729.8885715578
sun397,8534,10,8,16,0.0018748535270681978,5333.75,0.50140380859375,267.4362564086914,36.61878718900621,1340.9355751937255,19531.54561693619
sun397,8534,10,8,32,0.0037497070541363956,2666.875,0.54107666015625,144.29838180541992,27.942170011154825,780.76486493228,7451.827464849853
sun397,8534,10,8,64,0.007499414108272791,1333.4375,0.5908203125,78.78219604492188,21.574550212390758,465.46121686697006,2876.8314298834803
sun397,8534,10,8,128,0.014998828216545582,666.71875,0.65582275390625,43.72493267059326,16.933932135919832,286.75805758393835,1129.01700662453
sun397,8534,10,8,256,0.029997656433091165,333.359375,0.7440185546875,24.802556037902832,13.58438879592166,184.53561895876192,452.8483358765447
sun397,8534,10,8,512,0.05999531286618233,166.6796875,0.867919921875,14.466462135314941,11.205235689752442,125.5573068629019,186.7685183131784
sun397,8534,10,8,1024,0.11999062573236466,83.33984375,1.046142578125,8.718535900115967,9.55030451034033,91.20831624022685,79.59208856566835
sun397,8534,10,8,2048,0.23998125146472932,41.669921875,1.2945556640625,5.394403338432312,8.356647291830145,69.83355396005209,34.82208397874925
sun397,8534,10,8,4096,0.47996250292945863,20.8349609375,1.612548828125,3.3597391843795776,7.360532239299636,54.17743484576931,15.335640168501731
sun397,8534,10,8,8192,0.9599250058589173,10.41748046875,1.96044921875,2.042294144630432,6.32756980230043,40.0381396029843,6.591733483011703
sun397,8534,10,8,8534,1.0,10.0,2.0166015625,2.0166015625,6.377054070554398,40.666818618774414,6.377054070554398
imagenet397,8471,10,1,192,0.022665564868374455,441.19791666666663,2.1484375,94.78861490885416,45.12731044979762,2036.4741484324136,1991.0075355220606
imagenet397,8471,10,1,1,0.00011804981702278361,84710.0,0.75439453125,6390.47607421875,219.56639548151705,48209.40202474594,1859946.936123931
imagenet397,8471,10,1,2,0.00023609963404556722,42355.0,0.791015625,3350.3466796875,162.7936292610888,26501.765727996826,689512.4167353417
imagenet397,8471,10,1,4,0.00047219926809113444,21177.5,0.83984375,1778.5791015625,122.21818777611952,14937.285423278809,258827.56716287712
imagenet397,8471,10,1,8,0.0009443985361822689,10588.75,0.9033203125,956.5032958984375,92.95315251018958,8640.288561582565,98425.769364227
imagenet397,8471,10,1,16,0.0018887970723645378,5294.375,0.999755859375,529.3082427978516,72.74469170686184,5291.790171526372,38513.76771555167
imagenet397,8471,10,1,32,0.0037775941447290755,2647.1875,1.123046875,297.29156494140625,57.78168939822596,3338.7236297130585,15295.896590386628
imagenet397,8471,10,1,64,0.007555188289458151,1323.59375,1.3671875,180.9600830078125,49.739960141443994,2474.0636348724365,6583.550036846439
imagenet397,8471,10,1,128,0.015110376578916302,661.796875,1.796875,118.9166259765625,46.225351518580766,2136.7831230163574,3059.1793180773257
imagenet397,8471,10,1,256,0.030220753157832604,330.8984375,2.44140625,80.78575134277344,44.41067869771785,1972.3083823919296,1469.542418938937
imagenet397,8471,10,1,512,0.06044150631566521,165.44921875,3.359375,55.580596923828125,43.21065468041245,1867.160677909851,714.9169058550272
imagenet397,8471,10,1,1024,0.12088301263133042,82.724609375,4.6875,38.77716064453125,42.634251549809136,1817.6794052124023,352.6901805453449
imagenet397,8471,10,1,2048,0.24176602526266083,41.3623046875,6.5625,27.144012451171875,42.20575573435635,1781.3258171081543,174.57273282506478
imagenet397,8471,10,1,4096,0.48353205052532167,20.68115234375,9.0625,18.742294311523438,41.213109831482164,1698.5204219818115,85.23346029845835
imagenet397,8471,10,1,8192,0.9670641010506433,10.340576171875,12.5,12.92572021484375,40.19595784224415,1615.7150268554688,41.56493638692019
imagenet397,8471,10,1,8471,1.0,10.0,12.8125,12.8125,40.51668252090736,1641.6015625,40.51668252090736
imagenet397,8471,10,2,192,0.022665564868374455,441.19791666666663,1.318359375,58.165740966796875,27.691758685103085,766.8334990739821,1221.7546240703552
imagenet397,8471,10,2,1,0.00011804981702278361,84710.0,0.58837890625,4984.15771484375,171.24757705840003,29325.73264837265,1450638.2252617066
imagenet397,8471,10,2,2,0.00023609963404556722,42355.0,0.61767578125,2616.165771484375,127.11971667609711,16159.422367811203,538415.5599816093
imagenet397,8471,10,2,4,0.00047219926809113444,21177.5,0.654296875,1385.63720703125,95.21649512790707,9066.180944442749,201644.7325571252
imagenet397,8471,10,2,8,0.0009443985361822689,10588.75,0.699462890625,740.6437683105469,71.97588701126843,5180.528311058879,76213.46735905686
imagenet397,8471,10,2,16,0.0018887970723645378,5294.375,0.758056640625,401.34361267089844,55.15806294256557,3042.4119075760245,29202.74694915456
imagenet397,8471,10,2,32,0.0037775941447290755,2647.1875,0.838623046875,221.9992446899414,43.14784849628395,1861.7368298582733,11422.044519125668
imagenet397,8471,10,2,64,0.007555188289458151,1323.59375,0.95703125,126.67205810546875,34.817972099010795,1212.291181087494,4608.485025792507
imagenet397,8471,10,2,128,0.015110376578916302,661.796875,1.14990234375,76.10017776489258,29.58171272452655,875.0777277164161,1957.7085038239409
imagenet397,8471,10,2,256,0.030220753157832604,330.8984375,1.46484375,48.47145080566406,26.64640721863071,710.0310176610947,881.7254513633624
imagenet397,8471,10,2,512,0.06044150631566521,165.44921875,1.943359375,32.15272903442383,24.996861283145577,624.8430740088224,413.57111704985584
imagenet397,8471,10,2,1024,0.12088301263133042,82.724609375,2.63671875,21.812152862548828,23.981766496767637,575.1251243054867,198.3882265567565
imagenet397,8471,10,2,2048,0.24176602526266083,41.3623046875,3.61328125,14.945363998413086,23.238288127547396,540.0180350989103,96.11891539475293
imagenet397,8471,10,2,4096,0.48353205052532167,20.68115234375,4.90234375,10.138611793518066,22.29416070625436,497.02960159629583,46.10689339420915
imagenet397,8471,10,2,8192,0.9670641010506433,10.340576171875,6.6015625,6.8263959884643555,21.22849023543519,450.6487976759672,21.951482029342223
imagenet397,8471,10,2,8471,1.0,10.0,6.796875,6.796875,21.493605971456955,461.97509765625,21.493605971456955
imagenet397,8471,10,4,192,0.022665564868374455,441.19791666666663,0.928955078125,40.985304514567055,19.512433666077268,380.7350675730655,860.8845082569819
imagenet397,8471,10,4,1,0.00011804981702278361,84710.0,0.477142333984375,4041.8727111816406,138.8721922877637,19285.485790809616,1176386.3408696465
imagenet397,8471,10,4,2,0.00023609963404556722,42355.0,0.501708984375,2124.9884033203125,103.25336670726465,10661.257736384869,437329.6346886194
imagenet397,8471,10,4,4,0.00047219926809113444,21177.5,0.53070068359375,1123.891372680664,77.23017025533134,5964.499197667465,163554.19305822797
imagenet397,8471,10,4,8,0.0009443985361822689,10588.75,0.5657958984375,599.1071319580078,58.2213326871255,3389.723579864949,61649.11364908002
imagenet397,8471,10,4,16,0.0018887970723645378,5294.375,0.609130859375,322.49671936035156,44.32185734032241,1964.4270380958915,23465.653345616945
imagenet397,8471,10,4,32,0.0037775941447290755,2647.1875,0.665283203125,176.1129379272461,34.22937035003603,1171.6497945599258,9061.1561323486
imagenet397,8471,10,4,64,0.007555188289458151,1323.59375,0.73974609375,97.9123306274414,26.912871290817016,724.3026411160827,3562.1708235079836
imagenet397,8471,10,4,128,0.015110376578916302,661.796875,0.8447265625,55.90373992919922,21.73093970846324,472.2337406128645,1438.1467989874384
imagenet397,8471,10,4,256,0.030220753157832604,330.8984375,1.0009765625,33.12215805053711,18.20837826606432,331.54503908008337,602.5123917649643
imagenet397,8471,10,4,512,0.06044150631566521,165.44921875,1.23779296875,20.479187965393066,15.921367676576391,253.48994869273156,263.41778435210665
imagenet397,8471,10,4,1024,0.12088301263133042,82.724609375,1.58935546875,13.147881031036377,14.45567591610716,208.96656619152054,119.584014341156
imagenet397,8471,10,4,2048,0.24176602526266083,41.3623046875,2.09716796875,8.674370050430298,13.487628041596766,181.91611018846743,55.787938056819435
imagenet397,8471,10,4,4096,0.48353205052532167,20.68115234375,2.75390625,5.695395469665527,12.523811392756434,156.8458518013358,25.900685133798767
imagenet397,8471,10,4,8192,0.9670641010506433,10.340576171875,3.564453125,3.685849905014038,11.462128603452433,131.3803921220824,11.85250139158271
imagenet397,8471,10,4,8471,1.0,10.0,3.662109375,3.662109375,11.580606665655687,134.1104507446289,11.580606665655687
imagenet397,8471,10,8,192,0.022665564868374455,441.19791666666663,0.70526123046875,31.115978558858234,14.813808870665099,219.448933256596,653.5821611635628
imagenet397,8471,10,8,1,0.00011804981702278361,84710.0,0.400390625,3391.708984375,116.53362090281163,13580.084800720215,987156.3026677174
imagenet397,8471,10,8,2,0.00023609963404556722,42355.0,0.419921875,1778.5791015625,86.4213093608249,7468.642711639404,366037.4557977739
imagenet397,8471,10,8,4,0.00047219926809113444,21177.5,0.442657470703125,937.437858581543,64.41768945103973,4149.638714210596,136420.5618349394
imagenet397,8471,10,8,8,0.0009443985361822689,10588.75,0.469818115234375,497.4786567687988,48.34506023291786,2337.244848924456,51191.3756541309
imagenet397,8471,10,8,16,0.0018887970723645378,5294.375,0.501708984375,265.62355041503906,36.50557788952407,1332.6572170481086,19327.4218938849
imagenet397,8471,10,8,32,0.0037775941447290755,2647.1875,0.54168701171875,143.39470863342285,27.87024420702475,776.7505121591967,7377.776208678333
imagenet397,8471,10,8,64,0.007555188289458151,1323.59375,0.5914306640625,78.28139305114746,21.516973829044296,462.98016275977716,2847.97320790366
imagenet397,8471,10,8,128,0.015110376578916302,661.796875,0.65673828125,43.46273422241211,16.89486353056824,285.43641371652484,1118.096788808153
imagenet397,8471,10,8,256,0.030220753157832604,330.8984375,0.7452392578125,24.659850597381592,13.556359672478374,183.77488756959792,448.5778233811106
imagenet397,8471,10,8,512,0.06044150631566521,165.44921875,0.8697509765625,14.389961957931519,11.187351547890216,125.15683465608163,185.09385734800395
imagenet397,8471,10,8,1024,0.12088301263133042,82.724609375,1.04736328125,8.664271831512451,9.526090580660478,90.74640175094828,78.8042122156005
imagenet397,8471,10,8,2048,0.24176602526266083,41.3623046875,1.3006591796875,5.379826128482819,8.364998648615456,69.97320239133842,34.599562281455825
imagenet397,8471,10,8,4096,0.48353205052532167,20.68115234375,1.62109375,3.3526086807250977,7.372172663821163,54.34892978519201,15.246502596491474
imagenet397,8471,10,8,8192,0.9670641010506433,10.340576171875,1.97021484375,2.0373156666755676,6.335573823963091,40.139495678886306,6.551348371922772
imagenet397,8471,10,8,8471,1.0,10.0,2.0166015625,2.0166015625,6.377054070554398,40.666818618774414,6.377054070554398
imagenet397-balanced,15086,10,1,192,0.012727031685005967,785.7291666666667,1.6796875,131.97794596354166,47.08308678396484,2216.8170611063642,3699.4554542859037
imagenet397-balanced,15086,10,1,1,6.628662335940607e-05,150860.0,0.7275390625,10975.654296875,282.5812668503086,79852.17237472534,4263020.991703756
imagenet397-balanced,15086,10,1,2,0.00013257324671881213,75430.0,0.75927734375,5727.22900390625,208.53189744338624,43485.55225133896,1572956.1024154625
imagenet397-balanced,15086,10,1,4,0.00026514649343762427,37715.0,0.80078125,3020.146484375,155.51452269614302,24184.76676940918,586523.0223485035
imagenet397-balanced,15086,10,1,8,0.0005302929868752485,18857.5,0.849609375,1602.15087890625,116.6705792770071,13612.024068832397,220011.54487161618
imagenet397-balanced,15086,10,1,16,0.001060585973750497,9428.75,0.9130859375,860.9259033203126,88.66224312249616,7860.993355512619,83597.41248412358
imagenet397-balanced,15086,10,1,32,0.002121171947500994,4714.375,1.01318359375,477.6527404785157,69.56650919534188,4839.499201625586,32796.26117877899
imagenet397-balanced,15086,10,1,64,0.004242343895001988,2357.1875,1.1572265625,272.7799987792969,56.18436262040533,3156.682603061199,13243.70772642867
imagenet397-balanced,15086,10,1,128,0.008484687790003977,1178.59375,1.42578125,168.04168701171875,48.94800165069838,2395.9068655967712,5768.980882050279
imagenet397-balanced,15086,10,1,256,0.016969375580007953,589.296875,1.89453125,111.64413452148439,45.9905753095301,2115.1330173015594,2710.2102309358247
imagenet397-balanced,15086,10,1,512,0.033938751160015906,294.6484375,2.578125,75.96405029296875,44.2543576567958,1958.4481716156006,1303.9477336141044
imagenet397-balanced,15086,10,1,1024,0.06787750232003181,147.32421875,3.5546875,52.36915588378907,43.145797455332364,1861.5598380565643,635.6420902452579
imagenet397-balanced,15086,10,1,2048,0.13575500464006363,73.662109375,4.9609375,36.543312072753906,42.57805623040202,1812.8908723592758,313.6389435018774
imagenet397-balanced,15086,10,1,4096,0.27151000928012725,36.8310546875,6.875,25.32135009765625,41.72340852823349,1740.8428192138672,153.67171412522717
imagenet397-balanced,15086,10,1,8192,0.5430200185602545,18.41552734375,9.609375,17.696170806884766,41.23701508928699,1700.491413474083,75.9401378951396
imagenet397-balanced,15086,10,1,15086,1.0,10.0,12.8125,12.8125,40.51668252090736,1641.6015625,40.51668252090736
imagenet397-balanced,15086,10,2,192,0.012727031685005967,785.7291666666667,1.09375,85.93912760416666,30.658754184907338,939.959208170573,2408.947737674542
imagenet397-balanced,15086,10,2,1,6.628662335940607e-05,150860.0,0.56640625,8544.8046875,219.99615405795842,48398.30780029297,3318861.980118361
imagenet397-balanced,15086,10,2,2,0.00013257324671881213,75430.0,0.5926513671875,4470.3692626953125,162.76886850283606,26493.704553693533,1227765.5751168923
